PanelID,Type,Life,Burn-in,Long-termDegradation,Burn-inPeakSunHours,Cost,PowerDensity,EnergyEfficiency
671,Test Panel 671,20.000000000000,30.00%,1.00%,500.000000000000,0.350000000000,88.200000000000,9.00000000000000%
672,Test Panel 672,20.000000000000,30.00%,1.00%,500.000000000000,0.350000000000,107.800000000000,11.00000000000000%
673,Test Panel 673,20.000000000000,30.00%,1.00%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
674,Test Panel 674,18.000000000000,30.00%,0.70%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
675,Test Panel 675,22.000000000000,30.00%,0.70%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
676,Test Panel 676,20.000000000000,27.00%,1.00%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
677,Test Panel 677,20.000000000000,33.00%,1.00%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
678,Test Panel 678,20.000000000000,30.00%,0.90%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
679,Test Panel 679,20.000000000000,30.00%,1.10%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
680,Test Panel 680,20.000000000000,30.00%,1.00%,500.000000000000,0.135000000000,196.000000000000,20.00000000000000%
681,Test Panel 681,20.000000000000,30.00%,1.00%,500.000000000000,0.165000000000,196.000000000000,20.00000000000000%
682,Test Panel 682,20.000000000000,30.00%,1.00%,500.000000000000,0.150000000000,184.402045633360,18.81653526871020%
683,Test Panel 683,20.000000000000,30.00%,1.00%,500.000000000000,0.150000000000,225.380277996328,22.99798755064580%
684,Test Panel 684,20.000000000000,30.00%,1.00%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
685,Test Panel 685,18.000000000000,30.00%,0.70%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
686,Test Panel 686,22.000000000000,30.00%,0.70%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
687,Test Panel 687,20.000000000000,27.00%,1.00%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
688,Test Panel 688,20.000000000000,33.00%,1.00%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
689,Test Panel 689,20.000000000000,30.00%,0.90%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
690,Test Panel 690,20.000000000000,30.00%,1.10%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
691,Test Panel 691,20.000000000000,30.00%,1.00%,500.000000000000,0.315000000000,196.000000000000,20.00000000000000%
692,Test Panel 692,20.000000000000,30.00%,1.00%,500.000000000000,0.385000000000,196.000000000000,20.00000000000000%
693,Test Panel 693,20.000000000000,30.00%,1.00%,500.000000000000,0.350000000000,184.402045633360,18.81653526871020%
694,Test Panel 694,20.000000000000,30.00%,1.00%,500.000000000000,0.350000000000,225.380277996328,22.99798755064580%
695,Test Panel 695,20.000000000000,20.00%,1.00%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
696,Test Panel 696,18.000000000000,20.00%,0.70%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
697,Test Panel 697,22.000000000000,20.00%,0.70%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
698,Test Panel 698,20.000000000000,18.00%,1.00%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
699,Test Panel 699,20.000000000000,22.00%,1.00%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
700,Test Panel 700,20.000000000000,20.00%,0.90%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
701,Test Panel 701,20.000000000000,20.00%,1.10%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
702,Test Panel 702,20.000000000000,20.00%,1.00%,500.000000000000,0.135000000000,98.000000000000,10.00000000000000%
703,Test Panel 703,20.000000000000,20.00%,1.00%,500.000000000000,0.165000000000,98.000000000000,10.00000000000000%
704,Test Panel 704,20.000000000000,20.00%,1.00%,500.000000000000,0.150000000000,88.200000000000,9.00000000000000%
705,Test Panel 705,20.000000000000,20.00%,1.00%,500.000000000000,0.150000000000,107.800000000000,11.00000000000000%
706,Test Panel 706,20.000000000000,20.00%,1.00%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
707,Test Panel 707,18.000000000000,20.00%,0.70%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
708,Test Panel 708,22.000000000000,20.00%,0.70%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
709,Test Panel 709,20.000000000000,18.00%,1.00%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
710,Test Panel 710,20.000000000000,22.00%,1.00%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
711,Test Panel 711,20.000000000000,20.00%,0.90%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
712,Test Panel 712,20.000000000000,20.00%,1.10%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
713,Test Panel 713,20.000000000000,20.00%,1.00%,500.000000000000,0.315000000000,98.000000000000,10.00000000000000%
714,Test Panel 714,20.000000000000,20.00%,1.00%,500.000000000000,0.385000000000,98.000000000000,10.00000000000000%
715,Test Panel 715,20.000000000000,20.00%,1.00%,500.000000000000,0.350000000000,88.200000000000,9.00000000000000%
716,Test Panel 716,20.000000000000,20.00%,1.00%,500.000000000000,0.350000000000,107.800000000000,11.00000000000000%
717,Test Panel 717,20.000000000000,20.00%,1.00%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
718,Test Panel 718,18.000000000000,20.00%,0.70%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
719,Test Panel 719,22.000000000000,20.00%,0.70%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
720,Test Panel 720,20.000000000000,18.00%,1.00%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
721,Test Panel 721,20.000000000000,22.00%,1.00%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
722,Test Panel 722,20.000000000000,20.00%,0.90%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
723,Test Panel 723,20.000000000000,20.00%,1.10%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
724,Test Panel 724,20.000000000000,20.00%,1.00%,500.000000000000,0.135000000000,196.000000000000,20.00000000000000%
725,Test Panel 725,20.000000000000,20.00%,1.00%,500.000000000000,0.165000000000,196.000000000000,20.00000000000000%
726,Test Panel 726,20.000000000000,20.00%,1.00%,500.000000000000,0.150000000000,184.402045633360,18.81653526871020%
727,Test Panel 727,20.000000000000,20.00%,1.00%,500.000000000000,0.150000000000,225.380277996328,22.99798755064580%
728,Test Panel 728,20.000000000000,20.00%,1.00%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
729,Test Panel 729,18.000000000000,20.00%,0.70%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
730,Test Panel 730,22.000000000000,20.00%,0.70%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
731,Test Panel 731,20.000000000000,18.00%,1.00%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
732,Test Panel 732,20.000000000000,22.00%,1.00%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
733,Test Panel 733,20.000000000000,20.00%,0.90%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
734,Test Panel 734,20.000000000000,20.00%,1.10%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
735,Test Panel 735,20.000000000000,20.00%,1.00%,500.000000000000,0.315000000000,196.000000000000,20.00000000000000%
736,Test Panel 736,20.000000000000,20.00%,1.00%,500.000000000000,0.385000000000,196.000000000000,20.00000000000000%
737,Test Panel 737,20.000000000000,20.00%,1.00%,500.000000000000,0.350000000000,184.402045633360,18.81653526871020%
738,Test Panel 738,20.000000000000,20.00%,1.00%,500.000000000000,0.350000000000,225.380277996328,22.99798755064580%
739,Test Panel 739,20.000000000000,10.00%,1.00%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
740,Test Panel 740,18.000000000000,10.00%,0.70%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
741,Test Panel 741,22.000000000000,10.00%,0.70%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
742,Test Panel 742,20.000000000000,9.00%,1.00%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
743,Test Panel 743,20.000000000000,11.00%,1.00%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
744,Test Panel 744,20.000000000000,10.00%,0.90%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
745,Test Panel 745,20.000000000000,10.00%,1.10%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
746,Test Panel 746,20.000000000000,10.00%,1.00%,500.000000000000,0.135000000000,98.000000000000,10.00000000000000%
747,Test Panel 747,20.000000000000,10.00%,1.00%,500.000000000000,0.165000000000,98.000000000000,10.00000000000000%
748,Test Panel 748,20.000000000000,10.00%,1.00%,500.000000000000,0.150000000000,88.200000000000,9.00000000000000%
749,Test Panel 749,20.000000000000,10.00%,1.00%,500.000000000000,0.150000000000,107.800000000000,11.00000000000000%
750,Test Panel 750,20.000000000000,10.00%,1.00%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
751,Test Panel 751,18.000000000000,10.00%,0.70%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
752,Test Panel 752,22.000000000000,10.00%,0.70%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
753,Test Panel 753,20.000000000000,9.00%,1.00%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
754,Test Panel 754,20.000000000000,11.00%,1.00%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
755,Test Panel 755,20.000000000000,10.00%,0.90%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
756,Test Panel 756,20.000000000000,10.00%,1.10%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
757,Test Panel 757,20.000000000000,10.00%,1.00%,500.000000000000,0.315000000000,98.000000000000,10.00000000000000%
758,Test Panel 758,20.000000000000,10.00%,1.00%,500.000000000000,0.385000000000,98.000000000000,10.00000000000000%
759,Test Panel 759,20.000000000000,10.00%,1.00%,500.000000000000,0.350000000000,88.200000000000,9.00000000000000%
760,Test Panel 760,20.000000000000,10.00%,1.00%,500.000000000000,0.350000000000,107.800000000000,11.00000000000000%
761,Test Panel 761,20.000000000000,10.00%,1.00%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
762,Test Panel 762,18.000000000000,10.00%,0.70%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
763,Test Panel 763,22.000000000000,10.00%,0.70%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
764,Test Panel 764,20.000000000000,9.00%,1.00%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
765,Test Panel 765,20.000000000000,11.00%,1.00%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
766,Test Panel 766,20.000000000000,10.00%,0.90%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
767,Test Panel 767,20.000000000000,10.00%,1.10%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
768,Test Panel 768,20.000000000000,10.00%,1.00%,500.000000000000,0.135000000000,196.000000000000,20.00000000000000%
769,Test Panel 769,20.000000000000,10.00%,1.00%,500.000000000000,0.165000000000,196.000000000000,20.00000000000000%
770,Test Panel 770,20.000000000000,10.00%,1.00%,500.000000000000,0.150000000000,184.402045633360,18.81653526871020%
771,Test Panel 771,20.000000000000,10.00%,1.00%,500.000000000000,0.150000000000,225.380277996328,22.99798755064580%
772,Test Panel 772,20.000000000000,10.00%,1.00%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
773,Test Panel 773,18.000000000000,10.00%,0.70%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
774,Test Panel 774,22.000000000000,10.00%,0.70%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
775,Test Panel 775,20.000000000000,9.00%,1.00%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
776,Test Panel 776,20.000000000000,11.00%,1.00%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
777,Test Panel 777,20.000000000000,10.00%,0.90%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
778,Test Panel 778,20.000000000000,10.00%,1.10%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
779,Test Panel 779,20.000000000000,10.00%,1.00%,500.000000000000,0.315000000000,196.000000000000,20.00000000000000%
780,Test Panel 780,20.000000000000,10.00%,1.00%,500.000000000000,0.385000000000,196.000000000000,20.00000000000000%
781,Test Panel 781,20.000000000000,10.00%,1.00%,500.000000000000,0.350000000000,184.402045633360,18.81653526871020%
782,Test Panel 782,20.000000000000,10.00%,1.00%,500.000000000000,0.350000000000,225.380277996328,22.99798755064580%
783,Test Panel 783,20.000000000000,5.00%,1.00%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
784,Test Panel 784,18.000000000000,5.00%,0.70%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
785,Test Panel 785,22.000000000000,5.00%,0.70%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
786,Test Panel 786,20.000000000000,4.50%,1.00%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
787,Test Panel 787,20.000000000000,5.50%,1.00%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
788,Test Panel 788,20.000000000000,5.00%,0.90%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
789,Test Panel 789,20.000000000000,5.00%,1.10%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
790,Test Panel 790,20.000000000000,5.00%,1.00%,500.000000000000,0.135000000000,98.000000000000,10.00000000000000%
791,Test Panel 791,20.000000000000,5.00%,1.00%,500.000000000000,0.165000000000,98.000000000000,10.00000000000000%
792,Test Panel 792,20.000000000000,5.00%,1.00%,500.000000000000,0.150000000000,88.200000000000,9.00000000000000%
793,Test Panel 793,20.000000000000,5.00%,1.00%,500.000000000000,0.150000000000,107.800000000000,11.00000000000000%
794,Test Panel 794,20.000000000000,5.00%,1.00%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
795,Test Panel 795,18.000000000000,5.00%,0.70%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
796,Test Panel 796,22.000000000000,5.00%,0.70%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
797,Test Panel 797,20.000000000000,4.50%,1.00%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
798,Test Panel 798,20.000000000000,5.50%,1.00%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
799,Test Panel 799,20.000000000000,5.00%,0.90%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
800,Test Panel 800,20.000000000000,5.00%,1.10%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
801,Test Panel 801,20.000000000000,5.00%,1.00%,500.000000000000,0.315000000000,98.000000000000,10.00000000000000%
802,Test Panel 802,20.000000000000,5.00%,1.00%,500.000000000000,0.385000000000,98.000000000000,10.00000000000000%
803,Test Panel 803,20.000000000000,5.00%,1.00%,500.000000000000,0.350000000000,88.200000000000,9.00000000000000%
804,Test Panel 804,20.000000000000,5.00%,1.00%,500.000000000000,0.350000000000,107.800000000000,11.00000000000000%
805,Test Panel 805,20.000000000000,5.00%,1.00%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
806,Test Panel 806,18.000000000000,5.00%,0.70%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
807,Test Panel 807,22.000000000000,5.00%,0.70%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
808,Test Panel 808,20.000000000000,4.50%,1.00%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
809,Test Panel 809,20.000000000000,5.50%,1.00%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
810,Test Panel 810,20.000000000000,5.00%,0.90%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
811,Test Panel 811,20.000000000000,5.00%,1.10%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
812,Test Panel 812,20.000000000000,5.00%,1.00%,500.000000000000,0.135000000000,196.000000000000,20.00000000000000%
813,Test Panel 813,20.000000000000,5.00%,1.00%,500.000000000000,0.165000000000,196.000000000000,20.00000000000000%
814,Test Panel 814,20.000000000000,5.00%,1.00%,500.000000000000,0.150000000000,184.402045633360,18.81653526871020%
815,Test Panel 815,20.000000000000,5.00%,1.00%,500.000000000000,0.150000000000,225.380277996328,22.99798755064580%
816,Test Panel 816,20.000000000000,5.00%,1.00%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
817,Test Panel 817,18.000000000000,5.00%,0.70%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
818,Test Panel 818,22.000000000000,5.00%,0.70%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
819,Test Panel 819,20.000000000000,4.50%,1.00%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
820,Test Panel 820,20.000000000000,5.50%,1.00%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
821,Test Panel 821,20.000000000000,5.00%,0.90%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
822,Test Panel 822,20.000000000000,5.00%,1.10%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
823,Test Panel 823,20.000000000000,5.00%,1.00%,500.000000000000,0.315000000000,196.000000000000,20.00000000000000%
824,Test Panel 824,20.000000000000,5.00%,1.00%,500.000000000000,0.385000000000,196.000000000000,20.00000000000000%
825,Test Panel 825,20.000000000000,5.00%,1.00%,500.000000000000,0.350000000000,184.402045633360,18.81653526871020%
826,Test Panel 826,20.000000000000,5.00%,1.00%,500.000000000000,0.350000000000,225.380277996328,22.99798755064580%
827,Test Panel 827,20.000000000000,2.00%,1.00%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
828,Test Panel 828,18.000000000000,2.00%,0.70%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
829,Test Panel 829,22.000000000000,2.00%,0.70%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
830,Test Panel 830,20.000000000000,1.80%,1.00%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
831,Test Panel 831,20.000000000000,2.20%,1.00%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
832,Test Panel 832,20.000000000000,2.00%,0.90%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
833,Test Panel 833,20.000000000000,2.00%,1.10%,500.000000000000,0.150000000000,98.000000000000,10.00000000000000%
834,Test Panel 834,20.000000000000,2.00%,1.00%,500.000000000000,0.135000000000,98.000000000000,10.00000000000000%
835,Test Panel 835,20.000000000000,2.00%,1.00%,500.000000000000,0.165000000000,98.000000000000,10.00000000000000%
836,Test Panel 836,20.000000000000,2.00%,1.00%,500.000000000000,0.150000000000,88.200000000000,9.00000000000000%
837,Test Panel 837,20.000000000000,2.00%,1.00%,500.000000000000,0.150000000000,107.800000000000,11.00000000000000%
838,Test Panel 838,20.000000000000,2.00%,1.00%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
839,Test Panel 839,18.000000000000,2.00%,0.70%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
840,Test Panel 840,22.000000000000,2.00%,0.70%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
841,Test Panel 841,20.000000000000,1.80%,1.00%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
842,Test Panel 842,20.000000000000,2.20%,1.00%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
843,Test Panel 843,20.000000000000,2.00%,0.90%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
844,Test Panel 844,20.000000000000,2.00%,1.10%,500.000000000000,0.350000000000,98.000000000000,10.00000000000000%
845,Test Panel 845,20.000000000000,2.00%,1.00%,500.000000000000,0.315000000000,98.000000000000,10.00000000000000%
846,Test Panel 846,20.000000000000,2.00%,1.00%,500.000000000000,0.385000000000,98.000000000000,10.00000000000000%
847,Test Panel 847,20.000000000000,2.00%,1.00%,500.000000000000,0.350000000000,88.200000000000,9.00000000000000%
848,Test Panel 848,20.000000000000,2.00%,1.00%,500.000000000000,0.350000000000,107.800000000000,11.00000000000000%
849,Test Panel 849,20.000000000000,2.00%,1.00%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
850,Test Panel 850,18.000000000000,2.00%,0.70%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
851,Test Panel 851,22.000000000000,2.00%,0.70%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
852,Test Panel 852,20.000000000000,1.80%,1.00%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
853,Test Panel 853,20.000000000000,2.20%,1.00%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
854,Test Panel 854,20.000000000000,2.00%,0.90%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
855,Test Panel 855,20.000000000000,2.00%,1.10%,500.000000000000,0.150000000000,196.000000000000,20.00000000000000%
856,Test Panel 856,20.000000000000,2.00%,1.00%,500.000000000000,0.135000000000,196.000000000000,20.00000000000000%
857,Test Panel 857,20.000000000000,2.00%,1.00%,500.000000000000,0.165000000000,196.000000000000,20.00000000000000%
858,Test Panel 858,20.000000000000,2.00%,1.00%,500.000000000000,0.150000000000,184.402045633360,18.81653526871020%
859,Test Panel 859,20.000000000000,2.00%,1.00%,500.000000000000,0.150000000000,225.380277996328,22.99798755064580%
860,Test Panel 860,20.000000000000,2.00%,1.00%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
861,Test Panel 861,18.000000000000,2.00%,0.70%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
862,Test Panel 862,22.000000000000,2.00%,0.70%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
863,Test Panel 863,20.000000000000,1.80%,1.00%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
864,Test Panel 864,20.000000000000,2.20%,1.00%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
865,Test Panel 865,20.000000000000,2.00%,0.90%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
866,Test Panel 866,20.000000000000,2.00%,1.10%,500.000000000000,0.350000000000,196.000000000000,20.00000000000000%
867,Test Panel 867,20.000000000000,2.00%,1.00%,500.000000000000,0.315000000000,196.000000000000,20.00000000000000%
868,Test Panel 868,20.000000000000,2.00%,1.00%,500.000000000000,0.385000000000,196.000000000000,20.00000000000000%
869,Test Panel 869,20.000000000000,2.00%,1.00%,500.000000000000,0.350000000000,184.402045633360,18.81653526871020%
870,Test Panel 870,20.000000000000,2.00%,1.00%,500.000000000000,0.350000000000,225.380277996328,22.99798755064580%
871,Test Panel 871,10.000000000000,40.00%,2.00%,250.000000000000,0.150000000000,98.000000000000,10.00000000000000%
872,Test Panel 872,9.000000000000,40.00%,0.70%,250.000000000000,0.150000000000,98.000000000000,10.00000000000000%
873,Test Panel 873,11.000000000000,40.00%,0.70%,250.000000000000,0.150000000000,98.000000000000,10.00000000000000%
874,Test Panel 874,10.000000000000,36.00%,2.00%,250.000000000000,0.150000000000,98.000000000000,10.00000000000000%
875,Test Panel 875,10.000000000000,44.00%,2.00%,250.000000000000,0.150000000000,98.000000000000,10.00000000000000%
876,Test Panel 876,10.000000000000,40.00%,1.80%,250.000000000000,0.150000000000,98.000000000000,10.00000000000000%
877,Test Panel 877,10.000000000000,40.00%,2.20%,250.000000000000,0.150000000000,98.000000000000,10.00000000000000%
878,Test Panel 878,10.000000000000,40.00%,2.00%,250.000000000000,0.135000000000,98.000000000000,10.00000000000000%
879,Test Panel 879,10.000000000000,40.00%,2.00%,250.000000000000,0.165000000000,98.000000000000,10.00000000000000%
880,Test Panel 880,10.000000000000,40.00%,2.00%,250.000000000000,0.150000000000,88.200000000000,9.00000000000000%
881,Test Panel 881,10.000000000000,40.00%,2.00%,250.000000000000,0.150000000000,107.800000000000,11.00000000000000%
882,Test Panel 882,10.000000000000,40.00%,2.00%,250.000000000000,0.245000000000,98.000000000000,10.00000000000000%
883,Test Panel 883,9.000000000000,40.00%,0.70%,250.000000000000,0.245000000000,98.000000000000,10.00000000000000%
884,Test Panel 884,11.000000000000,40.00%,0.70%,250.000000000000,0.245000000000,98.000000000000,10.00000000000000%
885,Test Panel 885,10.000000000000,36.00%,2.00%,250.000000000000,0.245000000000,98.000000000000,10.00000000000000%
886,Test Panel 886,10.000000000000,44.00%,2.00%,250.000000000000,0.245000000000,98.000000000000,10.00000000000000%
887,Test Panel 887,10.000000000000,40.00%,1.80%,250.000000000000,0.245000000000,98.000000000000,10.00000000000000%
888,Test Panel 888,10.000000000000,40.00%,2.20%,250.000000000000,0.245000000000,98.000000000000,10.00000000000000%
889,Test Panel 889,10.000000000000,40.00%,2.00%,250.000000000000,0.220500000000,98.000000000000,10.00000000000000%
890,Test Panel 890,10.000000000000,40.00%,2.00%,250.000000000000,0.269500000000,98.000000000000,10.00000000000000%
891,Test Panel 891,10.000000000000,40.00%,2.00%,250.000000000000,0.245000000000,88.200000000000,9.00000000000000%
892,Test Panel 892,10.000000000000,40.00%,2.00%,250.000000000000,0.245000000000,107.800000000000,11.00000000000000%
893,Test Panel 893,10.000000000000,40.00%,2.00%,250.000000000000,0.350000000000,98.000000000000,10.00000000000000%
894,Test Panel 894,9.000000000000,40.00%,0.70%,250.000000000000,0.350000000000,98.000000000000,10.00000000000000%
895,Test Panel 895,11.000000000000,40.00%,0.70%,250.000000000000,0.350000000000,98.000000000000,10.00000000000000%
896,Test Panel 896,10.000000000000,36.00%,2.00%,250.000000000000,0.350000000000,98.000000000000,10.00000000000000%
897,Test Panel 897,10.000000000000,44.00%,2.00%,250.000000000000,0.350000000000,98.000000000000,10.00000000000000%
898,Test Panel 898,10.000000000000,40.00%,1.80%,250.000000000000,0.350000000000,98.000000000000,10.00000000000000%
899,Test Panel 899,10.000000000000,40.00%,2.20%,250.000000000000,0.350000000000,98.000000000000,10.00000000000000%
900,Test Panel 900,10.000000000000,40.00%,2.00%,250.000000000000,0.315000000000,98.000000000000,10.00000000000000%
901,Test Panel 901,10.000000000000,40.00%,2.00%,250.000000000000,0.385000000000,98.000000000000,10.00000000000000%
902,Test Panel 902,10.000000000000,40.00%,2.00%,250.000000000000,0.350000000000,88.200000000000,9.00000000000000%
903,Test Panel 903,10.000000000000,40.00%,2.00%,250.000000000000,0.350000000000,107.800000000000,11.00000000000000%
904,Test Panel 904,10.000000000000,40.00%,2.00%,250.000000000000,0.150000000000,196.000000000000,20.00000000000000%
905,Test Panel 905,9.000000000000,40.00%,0.70%,250.000000000000,0.150000000000,196.000000000000,20.00000000000000%
906,Test Panel 906,11.000000000000,40.00%,0.70%,250.000000000000,0.150000000000,196.000000000000,20.00000000000000%
907,Test Panel 907,10.000000000000,36.00%,2.00%,250.000000000000,0.150000000000,196.000000000000,20.00000000000000%
908,Test Panel 908,10.000000000000,44.00%,2.00%,250.000000000000,0.150000000000,196.000000000000,20.00000000000000%
909,Test Panel 909,10.000000000000,40.00%,1.80%,250.000000000000,0.150000000000,196.000000000000,20.00000000000000%
910,Test Panel 910,10.000000000000,40.00%,2.20%,250.000000000000,0.150000000000,196.000000000000,20.00000000000000%
911,Test Panel 911,10.000000000000,40.00%,2.00%,250.000000000000,0.135000000000,196.000000000000,20.00000000000000%
912,Test Panel 912,10.000000000000,40.00%,2.00%,250.000000000000,0.165000000000,196.000000000000,20.00000000000000%
913,Test Panel 913,10.000000000000,40.00%,2.00%,250.000000000000,0.150000000000,184.402045633360,18.81653526871020%
914,Test Panel 914,10.000000000000,40.00%,2.00%,250.000000000000,0.150000000000,225.380277996328,22.99798755064580%
